BveTs Vehicle Performance Table 1.00,,,,,
#,,,,,
141,2846.490476,2846.490476,6155.747806,8337.714802,10081.73159
142,2804.740685,2804.740685,6067.327925,8227.787278,9941.085153
143,2763.895346,2763.895346,5980.78255,8120.095564,9803.345862
144,2723.928733,2723.928733,5896.059545,8014.577555,9668.434572
145,2684.816023,2684.816023,5813.10856,7911.173346,9536.274797
146,2646.533253,2646.533253,5731.880951,7809.825135,9406.792607
147,2609.05729,2609.05729,5652.329721,7710.477135,9279.916525
148,2572.365795,2572.365795,5574.409447,7613.075488,9155.577431
149,2536.437188,2536.437188,5498.076223,7517.568181,9033.70847
150,2501.250625,2501.250625,5423.287597,7423.904974,8914.244963
151,2466.78596,2466.78596,5350.002515,7332.037322,8797.124326
152,2433.023723,2433.023723,5278.181265,7241.918309,8682.285983
153,2399.945089,2399.945089,5207.785431,7153.502577,8569.671299
154,2367.531858,2367.531858,5138.777834,7066.746266,8459.223497
155,2335.766423,2335.766423,5071.122493,6981.606956,8350.887595
156,2304.631757,2304.631757,5004.784574,6898.043604,8244.610333
157,2274.11138,2274.11138,4939.73035,6816.016494,8140.340115
158,2244.189345,2244.189345,4875.927158,6735.48718,8038.026941
159,2214.850216,2214.850216,4813.343358,6656.418445,7937.622353
160,2186.079049,2186.079049,4751.948299,6578.774243,7839.079379
